date,product,ticker,close,strike,level_pct,barrier_px,buf_barrier,ki_px,buf_ki
2026-02-06,B,MU,394.690002,345.09,1.143731,276.072,0.429663,86.2725,3.574923
2026-02-06,B,PLTR,135.899994,177.49,0.765677,141.992,-0.042904,44.3725,2.062708
2026-02-09,B,MU,383.5,345.09,1.111304,276.072,0.38913,86.2725,3.445217
2026-02-09,B,PLTR,142.910004,177.49,0.805172,141.992,0.006465,44.3725,2.220689
2026-02-10,B,MU,373.25,345.09,1.081602,276.072,0.352002,86.2725,3.326408
2026-02-10,B,PLTR,139.509995,177.49,0.786016,141.992,-0.01748,44.3725,2.144064
2026-02-11,B,MU,410.339996,345.09,1.189081,276.072,0.486351,86.2725,3.756324
2026-02-11,B,PLTR,135.679993,177.49,0.764437,141.992,-0.044453,44.3725,2.05775
2026-02-12,B,MU,413.970001,345.09,1.1996,276.072,0.4995,86.2725,3.7984
2026-02-12,B,PLTR,129.130005,177.49,0.727534,141.992,-0.090583,44.3725,1.910136
2026-02-13,B,MU,411.660004,345.09,1.192906,276.072,0.491133,86.2725,3.771625
2026-02-13,B,PLTR,131.410004,177.49,0.74038,141.992,-0.074525,44.3725,1.961519
2026-02-17,B,MU,399.779999,345.09,1.15848,276.072,0.4481,86.2725,3.633922
2026-02-17,B,PLTR,133.020004,177.49,0.749451,141.992,-0.063187,44.3725,1.997803
2026-02-18,B,MU,420.950012,345.09,1.219827,276.072,0.524783,86.2725,3.879307
2026-02-18,B,PLTR,135.380005,177.49,0.762747,141.992,-0.046566,44.3725,2.050989
2026-02-19,B,MU,417.350006,345.09,1.209395,276.072,0.511743,86.2725,3.837579
2026-02-19,B,PLTR,134.889999,177.49,0.759986,141.992,-0.050017,44.3725,2.039946
2026-02-20,B,MU,428.170013,345.09,1.240749,276.072,0.550936,86.2725,3.962995
2026-02-20,B,PLTR,135.240005,177.49,0.761958,141.992,-0.047552,44.3725,2.047834
2026-02-23,B,MU,420.970001,345.09,1.219885,276.072,0.524856,86.2725,3.879539
2026-02-23,B,PLTR,130.600006,177.49,0.735816,141.992,-0.08023,44.3725,1.943265
2026-02-24,B,MU,418.01001,345.09,1.211307,276.072,0.514134,86.2725,3.845229
2026-02-24,B,PLTR,128.839996,177.49,0.7259,141.992,-0.092625,44.3725,1.9036
2026-02-25,B,MU,429.0,345.09,1.243154,276.072,0.553942,86.2725,3.972616
2026-02-25,B,PLTR,134.190002,177.49,0.756043,141.992,-0.054947,44.3725,2.02417
2026-02-26,B,MU,415.559998,345.09,1.204208,276.072,0.505259,86.2725,3.81683
2026-02-26,B,PLTR,135.940002,177.49,0.765902,141.992,-0.042622,44.3725,2.063609
2026-02-27,B,MU,412.369995,345.09,1.194964,276.072,0.493705,86.2725,3.779854
2026-02-27,B,PLTR,137.190002,177.49,0.772945,141.992,-0.033819,44.3725,2.09178
2026-03-02,B,MU,412.670013,345.09,1.195833,276.072,0.494791,86.2725,3.783332
2026-03-02,B,PLTR,145.169998,177.49,0.817905,141.992,0.022382,44.3725,2.271621
2026-03-03,B,MU,379.679993,345.09,1.100235,276.072,0.375293,86.2725,3.400939
2026-03-03,B,PLTR,147.220001,177.49,0.829455,141.992,0.036819,44.3725,2.317821
2026-03-04,B,MU,400.769989,345.09,1.161349,276.072,0.451686,86.2725,3.645397
2026-03-04,B,PLTR,153.190002,177.49,0.863091,141.992,0.078864,44.3725,2.452364
2026-03-05,B,MU,397.049988,345.09,1.150569,276.072,0.438212,86.2725,3.602278
2026-03-05,B,PLTR,152.669998,177.49,0.860161,141.992,0.075201,44.3725,2.440645
2026-03-06,B,MU,370.299988,345.09,1.073053,276.072,0.341317,86.2725,3.292213
2026-03-06,B,PLTR,157.160004,177.49,0.885458,141.992,0.106823,44.3725,2.541833
2026-03-09,B,MU,389.320007,345.09,1.128169,276.072,0.410212,86.2725,3.512678
2026-03-09,B,PLTR,156.429993,177.49,0.881345,141.992,0.101682,44.3725,2.525382
2026-03-10,B,MU,403.109985,345.09,1.16813,276.072,0.460163,86.2725,3.67252
2026-03-10,B,PLTR,151.139999,177.49,0.851541,141.992,0.064426,44.3725,2.406164
2026-03-11,B,MU,418.690002,345.09,1.213278,276.072,0.516597,86.2725,3.853111
2026-03-11,B,PLTR,151.600006,177.49,0.854133,141.992,0.067666,44.3725,2.416531
2026-03-12,B,MU,405.350006,345.09,1.174621,276.072,0.468276,86.2725,3.698485
2026-03-12,B,PLTR,153.5,177.49,0.864837,141.992,0.081047,44.3725,2.45935
2026-03-13,B,MU,426.130005,345.09,1.234837,276.072,0.543547,86.2725,3.939349
2026-03-13,B,PLTR,150.949997,177.49,0.85047,141.992,0.063088,44.3725,2.401882
2026-03-16,B,MU,441.799988,345.09,1.280246,276.072,0.600307,86.2725,4.120983
2026-03-16,B,PLTR,152.720001,177.49,0.860443,141.992,0.075554,44.3725,2.441771
2026-03-17,B,MU,461.690002,345.09,1.337883,276.072,0.672354,86.2725,4.351532
2026-03-17,B,PLTR,155.080002,177.49,0.873739,141.992,0.092174,44.3725,2.494958
2026-03-18,B,MU,461.730011,345.09,1.337999,276.072,0.672499,86.2725,4.351995
2026-03-18,B,PLTR,152.770004,177.49,0.860725,141.992,0.075906,44.3725,2.442898
2026-03-19,B,MU,444.269989,345.09,1.287403,276.072,0.609254,86.2725,4.149613
2026-03-19,B,PLTR,155.679993,177.49,0.87712,141.992,0.0964,44.3725,2.508479
2026-03-20,B,MU,422.899994,345.09,1.225477,276.072,0.531847,86.2725,3.90191
2026-03-20,B,PLTR,150.679993,177.49,0.848949,141.992,0.061186,44.3725,2.395797
